meal_description,carb,protein,fat,energy
I had a lovely 50g piece of cake for my afternoon snack.,26.42,1.74,10.02,194.5
"For my dinner meal, I had 230g of delicious macaroni and cheese made from a convenient packaged mix, paired with 240g of unsweetened bottled water.",50.99,10.67,18.33,409.4
My lunch consisted of 372g of cola and a tasty 28g portion of ruffled potato chips for some extra flavor.,54.2,1.82,9.63,292.6
"This evening, I snacked on 43g of white chocolate with cereal, a perfect blend of sweetness and crunch.",25.66,3.29,12.63,219.73
"During my snack time, I enjoyed 28g of crunchy Cheetos paired with a crisp 360g diet soft drink that had a fruity flavor.",14.99,2.0,10.08,156.8
"For dinner, I had 60g of fried chicken drumstick that was skinless and coated, paired with 124g of 100% orange juice from a carton.",17.85,12.66,7.090000000000001,187.36
"To kick off the day, I enjoyed 28g of wheat bread along with 194g of hot chocolate made from a no sugar added dry mix and water.",24.83,5.470000000000001,1.75,136.86
"During dinner, I enjoyed a satisfying 98g serving of pizza with meat other than pepperoni, complemented by 88g of classic pepperoni pizza and 106g of a unique meat and fruit pizza on medium crust.",87.95,33.24,31.67,769.54
"I enjoyed a hearty lunch today featuring 249g of dumplings filled with chicken or turkey, accompanied by a mix of vegetables, including carrots and dark green leafy greens, all smothered in gravy.",28.68,13.77,16.36,313.74
"For my lunch, I prepared a classic 112g peanut butter and jelly sandwich with reduced sugar jelly on white bread, complemented by a side of 50g Cheez-It crackers.",73.88,18.32,29.89,627.54
"This morning, I enjoyed a hearty 118g sausage on a biscuit alongside 244g of refreshing whole milk.",46.78,19.41,36.63,584.18
"Tonight for dinner, I enjoyed 256g of creamy beef stroganoff with noodles and a delightful 113g round cornbread muffin made from scratch.",74.27,27.41,29.49,673.76
My snack consisted of 240g of simple tap water complemented by a tasty 360g of freshly brewed iced coffee.,0.0,0.32,0.07,3.6
"For breakfast this morning, I savored a 54g breakfast tart complemented by 244g of low-fat (1%) milk.",51.45,10.42,7.19,312.82
"For brunch, I treated myself to 30g of rich chocolate chip cookies alongside 28g of zesty reduced-fat tortilla chips.",41.75,4.57,9.0,262.68
"For breakfast, I had a 110g burrito filled with egg and breakfast meat from a fast food restaurant, accompanied by 744g of pre-sweetened iced black tea.",84.34,12.21,17.34,535.3399999999999
"For breakfast, I had 244g of sweetened almond milk alongside 53g of Kellogg's Frosted Mini-Wheats.",56.99,5.81,3.12,258.7
I enjoyed a refreshing 372g fruit-flavored soft drink with caffeine paired with a delicious 161g meat burrito for my snack today.,70.99,20.96,23.31,571.9
"For dinner, I had 97g of frozen thin crust cheese pizza.",27.94,11.55,10.74,255.11
"This breakfast consisted of 240g of tap water, an 85g meat-filled pastry, and a tasty 28g cheese-filled pastry to kickstart my day.",30.22,11.9,21.58,363.18
I treated myself to 63g of whiskey and complemented it with 240g of unsweetened bottled water for my snack.,0.0,0.0,0.0,145.53
"At dinner, I enjoyed a refreshing 372g iced tea, brewed black and sweetened, paired with a tasty 240g submarine sandwich featuring pepperoni, salami, and crisp lettuce and tomato.",75.96000000000001,17.74,32.09,662.52
"For a light snack, I savored 93g of pan dulce, generously topped with sugar, complemented by 30g of tap water.",52.41,8.12,11.92,347.82
"My lunch consisted of a tasty 216g fruit smoothie made with whole fruit and dairy, accompanied by 720g of chilled tap water.",25.19,5.18,2.31,136.08
I started my day with a warm cup of 240g brewed decaffeinated coffee and added 30g of flavored fat-free coffee creamer for a little extra taste.,9.52,0.42,0.81,45.0
"I treated myself to a snack today with 372g of cola soft drink, complemented by 28g of white bread and 28g of deli ham.",52.4,7.32,2.98,261.52
"My snack consisted of a generous 620g fruit-flavored soft drink, which was caffeine-free, and a delicious 225g margarita to sip on.",99.01,0.49,0.3,522.5
I enjoyed a refreshing breakfast consisting of 240g of hot green tea alongside 150g of nonfat Greek yogurt mixed with fruit.,18.3,12.62,0.22,126.9
I treated myself to 14g of hard candy and washed it down with 244g of refreshing soy milk for my snack.,25.72,6.34,3.62,160.07999999999998
"This morning, my meal consisted of 113g of crispy fried tilapia and a refreshing 507g of unsweetened bottled water.",11.13,22.76,13.31,255.38
"For lunch, I had a classic 112g peanut butter and jelly sandwich made with regular peanut butter and jelly on white bread, paired with 28.35g of part-skim mozzarella cheese, a handful of 14g raisins, and a refreshing 248g of low-fat chocolate milk.",88.18,28.65,27.08,691.62
"During dinner, I savored 175g of fried chicken breast with the coating, along with 55g of fried chicken wings, paired with a 372g cola soft drink and 85g of buttery microwave popcorn.",112.98,50.91,68.61,1264.89
"For a quick snack, I had 244g of smooth reduced fat milk and a tasty 85g portion of fry-shaped potato sticks.",56.83,13.81,33.59,561.45
"For dinner, I had 247g of my homemade bean soup, accompanied by a 116g grilled cheese sandwich made with Cheddar cheese on white bread, and I enjoyed 240g of instant coffee with a touch of 1g of sucralose powder and 30.5g of whole milk.",58.45,29.31,29.77,615.13
"For my snack, I had 240g of hot chamomile tea paired with 240g of tap water.",0.48,0.0,0.0,2.4
"I enjoyed a light snack of 50g of plain white cupcake, which was just perfect for my craving.",24.78,1.9,6.58,165.0
I enjoyed a 57g Reese's Fast Break for my lunch today.,36.42,5.09,13.23,282.15
"For breakfast today, I enjoyed 240g of tap water alongside 244g of fat-free milk and 32g of Trix cereal.",39.51,9.94,1.41,205.84
"This morning, my breakfast consisted of a delicious 135g sausage griddle cake sandwich paired with 55g of crispy hash browns from a fast food restaurant, along with a 744g soft drink that had a peppery flavor.",135.15,12.77,35.21,891.38
I started my morning with a tasty 162g egg and sausage biscuit and a large 744g cola soft drink to energize my breakfast.,111.18,18.03,35.51,817.9200000000001
My afternoon snack consisted of a delightful 170g Greek yogurt with fruit and a crunchy 31g granola bar by Quaker Chewy Dipps.,41.03,16.22,10.7,327.3
"For my lunch today, I savored a 112g peanut butter and jelly sandwich on wheat bread, accompanied by a perfectly boiled 50g egg and a small portion of 28.35g cheddar cheese, all while sipping on 507g of unsweetened bottled water.",49.43,26.96,33.14,589.25
"I enjoyed a comforting lunch with 248g of lentil soup and a warm, cheesy 141g quesadilla that hit the spot.",67.67,27.61,29.65,645.17
"During my snack time, I enjoyed a creamy 128g portion of cheesecake.",32.64,7.04,28.8,410.88
"For a quick snack, I savored a 270g burrito loaded with meat and a 372g cola to quench my thirst.",77.56,35.15,40.03,809.64
"For breakfast, I had 43g of Quaker Life cereal paired with 244g of reduced-fat (2%) milk.",45.41,12.46,6.539999999999999,282.82
My afternoon snack included a sweet 150g raw peach and a robust 240g cup of brewed coffee.,15.15,1.65,0.45,65.4
"For my snack, I had 240g of tap water alongside 14g of chocolate with almonds.",7.91,0.92,4.73,77.42
"For my lunch, I savored 100g of grilled chicken fillet complemented by 28.35g of part-skim mozzarella cheese.",3.63,29.0,11.59,234.48
"For lunch, I had 200g of chicken or turkey with stuffing.",23.48,40.08,9.76,344.0
"I savored a warm 241g of chicken or turkey noodle soup for lunch, alongside 250g of restaurant-style pasta with cream sauce and vegetables, and I made sure to hydrate with 240g of tap water.",46.42,17.64,32.03,542.84
"This evening's dinner consisted of 120g of delicious baked chicken breast, stripped of its skin and coating, complemented by a generous 507g of bottled water without any sweeteners.",0.0,35.54,6.54,211.2
"I relished a 240g serving of hot black tea with my lunch, accompanied by 92g of savory fried puffs stuffed with crab meat and cream cheese.",32.97,8.57,14.0,292.2
"For my snack, I had 240g of unsweetened bottled water and 256g of malted milk.",22.2,8.19,4.89,163.84
"For breakfast, I had 170g of nonfat yogurt with fruit, a fresh 150g raw peach, a delightful 30g chocolate chip cookie, and 507g of bottled unsweetened water.",60.29,11.54,8.11,351.7
"For my dinner, I savored 124g of restaurant-style pepperoni pizza, complemented by 138g of another medium crust pizza loaded with different meats, along with a 372g glass of caffeine-free fruit soda.",119.64,30.62,31.88,884.8799999999999
"This morning, my breakfast included 165g of fresh raw pineapple and a refreshing 600g of unsweetened bottled water.",21.65,0.89,0.2,82.5
"I treated myself to a 260g steak and cheese submarine sandwich for lunch, featuring fresh lettuce and tomato.",55.87,31.95,13.88,475.8
"During my snack time, I enjoyed a 209g serving of vitamin C-rich fruit juice drink, complemented by 240g of tap water, and a bubbly 372g of root beer.",63.15,0.27,0.23,248.66000000000005
I started my day with 360g of diet cola paired with a 90g frosted cinnamon roll for breakfast.,44.78,4.4,24.06,414.0
"My snack was a lovely combination of 244g of fat-free skim milk and a 54g serving of pan dulce, filled with fruit and free of frosting.",39.42,11.72,9.06,283.84
"For breakfast, I had a plain frozen waffle weighing 40g, spread with 16g of peanut butter, and enjoyed it with 124g of 100% orange juice.",37.24,7.41,12.13,279.88
I treated myself to a 10.5g chocolate chip cookie and 28.35g of mozzarella cheese for a delightful snack.,8.120000000000001,7.26,8.38,136.14
"At lunch, I savored 180g of golden french fries from a fast food joint along with a 744g fruity soft drink that kept me energized.",170.05,6.17,26.51,926.16
"I treated myself to a snack consisting of 496g of iced black tea and a sweet 45g cookie, which was either butter or sugar.",83.87,2.41,9.89,432.0
"I enjoyed a cozy dinner tonight that consisted of a 116g grilled cheese sandwich made with cheddar cheese on whole wheat, paired with a hearty 532g serving of vegetable soup, and a fizzy 360g diet root beer to wash it down.",70.36,23.12,29.04,629.72
My dinner consisted of a hearty serving of 256g beef stroganoff with noodles and a refreshing 244g glass of reduced fat milk.,34.61,27.78,22.51,452.24
"For dinner, I had 162g of pork with potatoes and vegetables, excluding carrots and broccoli, paired with 244g of reduced-fat (2%) milk.",36.18,18.85,13.45,337.46000000000004
"For a quick snack, I combined 18g of gumdrops with 244g of low-fat (1%) milk for a delightful treat.",30.46,8.25,2.32,176.2
"For my dinner, I savored a 46g peanut butter sandwich on wheat bread and washed it down with 240g of tap water.",17.19,7.02,9.37,174.8
My afternoon snack featured a rich 240g brewed coffee complemented by 480g of hot decaffeinated green tea.,0.0,0.29,0.05,2.4
"I started my day with a delicious breakfast comprising 28g of frosted corn flakes, 244g of creamy whole milk, 124g of orange juice straight from the carton, and 15g of crunchy graham crackers.",62.61000000000001,11.03,9.79,380.58
"My snack consisted of a comforting 240g of instant decaffeinated coffee, reconstituted and sweetened with a low-calorie sweetener for a refreshing pick-me-up.",5.71,0.36,1.68,38.4
"My dinner consisted of 196g of flavored rice and pasta mixture, 134g of fried beef steak, and a refreshing 620g cola soft drink to complete the meal.",101.69,41.51,26.4,806.5799999999999
"At dinner, I relished 372g of a tangy pepper soft drink alongside 84g of tender broiled pork chop and enjoyed it with 15g of regular ranch dip.",39.14,24.81,11.63,358.95
"For lunch, I had 50g of chicken tenders and 248g of reduced-fat chocolate milk.",38.7,17.03,11.69,323.98
"This morning's breakfast included a hearty 52g serving of Kashi GOLEAN cereal, 244g of creamy low-fat milk, 240g of freshly brewed coffee, and a touch of 1g of powdered saccharin for sweetness.",48.49,21.49,3.51,272.64
"Today for lunch, I had 120g of fried chicken breast without the skin, paired with 55g of fried chicken wing and a hearty 120g of fried chicken leg, also without the coating.",3.89,74.46,28.62,591.4
"My breakfast consisted of a tasty 114g sausage and cheese on an English muffin, enjoyed with 360g of brewed coffee and a smooth addition of 30g liquid coffee creamer.",32.230000000000004,15.87,26.62,429.72
"For my evening meal, I savored a 122g meat-filled pupusa and washed it down with 360g of bottled unsweetened water.",28.08,14.04,12.72,283.04
I enjoyed a 20g portion of Quaker Granola Bites for a quick and satisfying snack.,13.25,1.43,3.5,90.2
"I enjoyed a 56g peanut butter and jelly sandwich on wheat bread for lunch, along with a 24g Quaker Chewy Granola Bar, and a generous glass of 240g of tap water.",41.040000000000006,8.39,13.35,301.36
"For breakfast, I had 240g of unsweetened bottled water alongside 275g of potato salad with egg made with mayonnaise-type salad dressing.",43.72,7.62,11.88,308.0
"During my lunch, I enjoyed a delightful 30g frosted cinnamon bun paired with a refreshing 620g caffeine-containing fruit-flavored soft drink.",94.13,1.34,7.98,439.4
"For a quick snack, I indulged in 28g of plain potato chips complemented by a satisfying 116g grilled cheese sandwich made with American cheese on hearty wheat bread.",46.09,15.47,32.04,528.28
"Tonight's dinner featured a tasty 123g enchilada filled with chicken and red-chile sauce, paired with a crisp 360g of light beer.",18.91,11.19,7.27,258.15
My lunch consisted of 244g of reduced fat milk paired with a hearty 250g serving of pasta with sauce and meat from school.,55.73,23.05,12.44,414.5
"I had a delicious 216g fruit smoothie containing whole fruit and dairy with added protein for lunch, paired with 25g of fresh raw kale.",22.07,16.669999999999998,2.98,175.07
"For my snack, I had 360g of diet cola and a refreshing 30g of tap water.",1.04,0.4,0.11,7.2
"For my evening meal, I treated myself to 50g of fried chicken drumstick, enjoying the flavor of the tender flesh unaccompanied by the coating.",0.0,11.8,3.77,84.5
I enjoyed a comforting 244g of mushroom soup for lunch.,8.13,1.61,6.32,95.16
I started my day with a 480g can of low-calorie Monster energy drink for a boost of energy.,6.62,0.0,0.0,24.0
"Today's lunch featured a hearty 239g of broccoli cheese soup made from scratch, along with 28g of corn tortilla and a glass of 240g of tap water.",27.51,8.1,9.52,225.95
"This morning, I enjoyed a hearty 259g taco with a satisfying mix of egg, potato, and breakfast meat from my favorite fast food restaurant.",45.95,28.88,36.1,626.78
"For lunch, I had 57g of lightly salted potato chips along with a delightful 54g frosted cinnamon bun.",56.7,6.22,34.5,562.71
"This morning, I enjoyed a sweet 90g cinnamon bun roll with frosting alongside a 620g bottle of Powerade sports drink.",92.35,4.0,24.26,605.2
My snack today consisted of 20g of plain potato chips and a sweet 57g SNICKERS Bar to satisfy my cravings.,46.1,5.21,20.62,388.47
I snacked on 10g of fresh raw carrots paired with a 37g low-fat breakfast bar that had a delightful fruit filling.,27.9,1.72,2.8,143.22
"During my snack time, I enjoyed 30.5g of creamy reduced fat (2%) milk paired with a sweet 14g peanut butter sandwich cookie.",10.68,2.25,3.53,82.17
"For my dinner, I savored 147g of frozen cheese pizza alongside a 372g glass of caffeine-containing fruit-flavored soft drink.",96.11,18.18,12.91,564.48
"I enjoyed a satisfying 520g chicken submarine sandwich with all the fixings—cheese, lettuce, tomato, and spread—complemented by a 720g diet fruit-flavored soft drink for dinner.",117.21,57.45,12.32,806.0
"For breakfast, I had a delicious 188g egg, cheese, and sausage on a biscuit paired with a refreshing 372g cola.",79.09,17.94,42.53,765.36
"For my snack, I had 248g of chocolate milk made from syrup with whole milk along with 14g of taffy.",43.74,7.15,7.99,274.66
"For a quick snack, I opted for a 35g General Mills Nature Valley Chewy Trail Mix bar, complemented by 240g of brewed coffee and a dash of 15g flavored coffee creamer.",30.55,2.39,6.07,185.3
"For my evening meal, I savored 117g of lean pork chop that was breaded and fried, complemented by a generous 507g of bottled unsweetened water.",19.02,29.25,13.12,317.07
"For my lunch today, I prepared a 92g peanut butter sandwich on whole wheat bread and accompanied it with 240g of bottled unsweetened water.",34.39,14.04,18.74,349.6
"For lunch, I had 250g of pasta with cream sauce, poultry, and added vegetables from the restaurant.",39.02,14.75,30.15,485.0
"During my snack time, I enjoyed a mix of 31g nutritional protein powder and 244g of refreshing low-fat milk.",14.6,32.47,2.8,214.04
"For my snack, I had 507g of unsweetened bottled water alongside a 35g Nature Valley Chewy Trail Mix granola bar.",25.29,2.0,4.0,145.25
I enjoyed a classic breakfast today with a 105g bagel accompanied by a comforting 480g of brewed coffee.,55.0,11.67,1.49,282.0
"For breakfast today, I enjoyed a 188g biscuit loaded with egg, cheese, and sausage, complemented by 14g of jelly and a generous 507g of unsweetened bottled water.",50.34,17.96,41.6,646.36
"This morning, my breakfast consisted of 244g of whole milk poured over 37g of Honey Nut Cheerios.",40.88,11.27,9.66,285.52
"I treated myself to a snack featuring a 30g chocolate cookie, complemented by 240g of chilled unsweetened water and a tasty 18g meatless quesadilla.",27.66,4.27,7.5,192.0
"Today’s snack included 244g of reduced-fat (2%) milk, 240g of refreshing tap water, and a generous 507g of unsweetened bottled water.",11.98,8.17,4.64,122.0
"I started my day with a satisfying breakfast of 170g egg, cheese, and bacon on an English muffin, complemented by 480g brewed coffee and 30g of liquid coffee creamer.",40.25,24.07,19.51,433.2000000000001
My lunch consisted of a delicious 50g Balance Original nutrition bar and a 43g NFS cereal or granola bar.,52.05,18.34,14.51,410.03
"At dinner, I enjoyed a 64g turnover packed with a delicious mix of egg, meat, and cheese, all while being lower in fat.",20.81,6.58,4.18,147.2
"For breakfast, I had 40g of ready-to-eat cereal with 244g of low-fat (1%) milk and a refreshing 507g of bottled unsweetened water.",44.45,11.87,4.24,254.12
I started my day with a delicious breakfast of 40g General Mills Reese's Puffs and a generous 244g serving of 2% milk.,42.22,10.89,9.08,287.2
"This evening, my dinner consisted of 75g of grilled chicken thigh, skin included, paired with a comforting 230g of macaroni and cheese from a convenient mix.",50.99,27.630000000000003,30.55,591.65
"For lunch, I had a 62g hard white roll, 28g of bologna, and 240g of unsweetened bottled water.",34.440000000000005,9.04,9.33,260.34000000000003
"Today for lunch, I savored a 128g turnover filled with a scrumptious blend of meat and cheese, topped with a lower-fat tomato sauce.",40.82,12.1,7.05,275.2
"I treated myself to a snack consisting of 507g of bottled, unsweetened water and a small 14g chocolate-covered coconut candy for a sweet touch.",8.24,0.64,3.72,69.02
"At lunchtime, I savored a 65g cooked ground beef patty paired with 70g of crispy fast-food French fries.",29.01,18.94,22.130000000000003,395.2000000000001
"I enjoyed a 63g serving of thin crust cheese pizza for dinner, paired with a 360g glass of diet root beer.",19.66,8.459999999999999,8.79,190.26
"Tonight's dinner was a satisfying 480g club sandwich filled with chicken, bacon, and tomatoes, accompanied by 372g of cola and a crunchy 30g serving of Doritos nacho cheese chips.",152.16,84.72,47.8,1367.94
"My lunch featured 620g of refreshing caffeine-free fruit-flavored soft drink, alongside 175g of crispy fried chicken breast, 195g of tender fried chicken leg and thigh, and a delightful 28g serving of cheese-flavored potato chips.",108.68999999999998,72.94,71.87,1363.66
"This morning, I enjoyed a bowl of 170g low-fat milk fruit yogurt along with a generous 480g of freshly brewed coffee.",24.58,8.5,2.43,156.10000000000002
"As a delightful snack, I savored 240g of hot oolong tea, perfect for winding down.",0.36,0.0,0.0,2.4
"For breakfast, I had 244g of reduced-fat (2%) milk, 40g of frosted corn flakes cereal, and 124g of 100% orange juice with calcium added.",62.03,10.71,5.14,335.88
"My afternoon snack was a generous 50g portion of salted mixed nuts, with a good amount of peanuts in the mix.",10.52,9.8,26.81,302.5
"This morning, my breakfast consisted of 88g of a corn dog, complemented by a glass of 244g reduced-fat milk and 124g of orange juice from a carton.",50.010000000000005,16.55,15.37,402.76
"During my lunch break, I enjoyed a delicious 85g serving of cheese popcorn paired with 372g of refreshing cola.",85.94,7.35,27.24,611.84
I started my day with a delicious 54g breakfast tart and a refreshing 244g of fat-free skim milk.,50.72,10.54,5.07,290.86
"During my snack time, I enjoyed a 23g Special K granola bar along with a refreshing 240g of tap water.",16.73,2.09,2.09,94.07
My morning started with a delightful 50g serving of chocolate pancakes.,20.58,3.85,7.9,169.0
"For a quick snack, I had 360g of brewed coffee, balancing regular and decaffeinated flavors, and added 30g of creamy flavored coffee creamer for extra taste.",10.52,0.61,4.09,75.3
"This morning, my breakfast included a delicious 54g cinnamon bun roll, perfectly complemented by 124g of refreshing apple juice.",41.5,3.47,9.02,257.92
"For dinner, I had 88g of pepperoni pizza from a restaurant along with 372g of cola.",66.68,10.33,11.41,404.4
"For my snack, I had 360g of hot green tea and 360g of beer.",12.78,2.45,0.0,158.4
I enjoyed a quick snack today consisting of 4 grams of chewing gum and a small portion of 2 grams of fondant.,5.73,0.0,0.01,21.86
I had a satisfying lunch of 61g Raisin Bran cereal complemented by 244g of rich 2% milk.,59.13,12.88,6.3,315.98
"This evening, my dinner consisted of 150g of fluffy pancakes, generously topped with fruit, enjoyed from a fast food establishment.",44.72,8.6,18.24,375.0
"For breakfast today, I enjoyed 244g of creamy 2% milk with a delightful 80g fruit-filled crepe on the side.",33.08,11.82,10.2,268.4
"For dinner, I had 222g of a Mexican empanada filled with cheese and vegetables, alongside another 222g of a meat and vegetable empanada, and I washed it all down with 240g of tap water.",146.20999999999998,44.22,77.48,1454.1
My breakfast this morning consisted of 24 grams of NFS ready-to-eat cereal paired with a refreshing 124 grams of apple juice.,33.08,2.29,1.3099999999999998,146.56
Tonight's dinner featured a tasty 63g of thin crust cheese pizza and a chilled 186g Capri Sun fruit juice drink.,38.260000000000005,8.1,8.92,262.8
"At lunchtime, I savored an 18g quesadilla filled with just cheese, complemented by a hearty 175g fried chicken breast from a restaurant, and a 28g soft white roll.",38.52,38.79,33.92,614.47
"I kicked off my day with 124g of 100% grape juice, complemented by 244g of whole milk, a hearty 35g sausage, and a warm 69g multigrain bagel.",63.92999999999999,21.99,18.57,507.05
"For dinner, I had a hearty 480g pepperoni and salami submarine sandwich with crisp lettuce, fresh tomato, and a flavorful spread, paired with 360g of unsweetened bottled water and a side of 28g baked plain potato chips.",112.82,36.87,69.13,1225.72
"To kick off my morning, I treated myself to a 496g latte with non-dairy milk, enhanced with a wonderful flavor for a refreshing breakfast.",37.84,6.05,5.01,213.28
My lunch consisted of a delicious 88g chicken hot dog served in a warm 83g whole wheat bun.,40.82,21.61,19.66,430.0700000000001
"For a light snack, I opted for 240g of unsweetened water paired with 244g of fat-free skim milk.",11.93,8.37,0.2,82.96
"Breakfast today consisted of a tasty 145g biscuit topped with egg, cheese, and bacon, along with a 744g caffeine-free fruit-flavored soft drink to wash it down.",110.88,17.78,25.5,734.05
"For a light snack, I had 26g of fruit leather and fruit snacks candy paired with 240g of unsweetened bottled water.",21.92,0.14,0.74,94.9
"For lunch, I had 50g of breaded chicken tenders from a fast food place along with 240g of tap water.",8.62,9.61,6.98,135.5
"My breakfast featured 18g of Kellogg's Apple Jacks, 244g of fat-free milk, and a 124g serving of 100% fruit juice blend to kickstart my day.",43.260000000000005,9.489999999999998,0.96,212.46
"I enjoyed a 312g serving of a diet frozen meal for lunch, which included teriyaki chicken, rice, and a mix of vegetables.",70.08,17.63,4.87,393.12
"For lunch, I treated myself to an 88g corn dog accompanied by 14.7g of creamy dressing for dipping, a satisfying 245g serving of low-fat yogurt with fruit, and a classic 116g grilled cheese sandwich made with American cheese on white bread. To wash it all down, I enjoyed a 360g refreshing bottle of unsweetened water.",93.31,31.64,42.79,885.22
"I treated myself to a snack today, which included 28g of lightly salted potato chips and 141g of salted almonds for that perfect crunch.",43.41,30.26,85.23,1003.93
I treated myself to 360g of unsweetened bottled water and 480g of a low-calorie Monster energy drink for my snack.,6.62,0.0,0.0,24.0
"During my lunch, I enjoyed a bowl of 27g General Mills Lucky Charms cereal soaked in 244g of reduced fat milk, accompanied by a 120g individual lemon pie.",101.86,16.54,26.22,697.4
"This evening, my dinner included a 283g chicken with noodles and cheese sauce diet frozen meal and a 372g cola soft drink to wash it down.",71.53999999999999,28.5,9.02,478.86
Tonight's dinner consisted of a 72g cheesy taquito that was quite satisfying.,23.82,7.57,8.19,194.4
"For lunch, I had a delicious 64g meatless egg roll paired with 240g of bottled unsweetened water.",19.21,3.6,9.05,172.16
"For lunch, I had 507g of bottled unsweetened water along with a 262g diet frozen meal of chicken with noodles and cheese sauce.",30.55,26.38,7.49,298.68
"I started my day with a hearty breakfast of 532g canned chicken or turkey noodle soup, washed down with 372g of bottled iced black tea, and 360g of plain bottled water.",56.51,6.38,4.970000000000001,295.08000000000004
"My lunch featured a delicious 532g of chicken noodle soup from a can, complemented by 372g of iced black tea to wash it down.",56.51,6.38,4.970000000000001,295.08000000000004
Today’s lunch consisted of 57g of crunchy plain potato chips paired with a refreshing 524g fruit-flavored soft drink.,97.91,3.64,19.37,560.0
"I started my day with a 130g zucchini muffin, complemented by a refreshing 244g serving of low-fat (1%) milk for breakfast.",67.75,14.66,19.14,497.52
I enjoyed 252g of sesame chicken for dinner tonight.,67.74,36.11,35.91,738.36
"For lunch, I had 586g of canned vegetable soup prepared with water and a refreshing 240g of tap water.",46.29,6.68,2.11,228.54
"For my snack, I had 240g of pre-sweetened coffee with low-calorie sweetener.",2.71,0.24,0.0,12.0
"For lunch, I had a 112g peanut butter and jelly sandwich made with regular peanut butter and reduced sugar jelly on white bread, accompanied by 360g of diet cola.",45.21,13.26,18.63,390.24
"For breakfast, I had a bowl of 23g General Mills Lucky Charms cereal, topped with 244g of low-fat milk and finished with 124g of orange juice for a refreshing start.",45.23,10.85,3.62,250.6
"Tonight's dinner consisted of 173g of vegetable-topped cheese pizza on a thin crust, which I had frozen earlier.",45.86,15.99,18.7,415.2
"This morning, I enjoyed a bowl of 41g Kellogg's Frosted Flakes, drenched in 244g of whole milk, along with a tasty 21g slice of American cheese.",49.82,13.0,13.34,362.16
"For my breakfast, I prepared 40g of NFS cereal and poured 244g of refreshing low-fat (1%) milk over it.",44.45,11.87,4.24,254.12
"During my snack time, I enjoyed a comforting 360g latte and stayed hydrated with 240g of tap water.",15.7,10.08,5.8,154.8
"My afternoon snack consisted of 240g of bottled water, which I paired with 360g of a delicious diet fruit-flavored soft drink.",0.0,0.36,0.0,0.0
I treated myself to a 30g frosted cinnamon roll and 248g of rich reduced-fat chocolate milk for a delightful breakfast this morning.,44.66,8.76,12.69,324.08
"For a quick snack, I savored 42g of graham cracker cookie with chocolate and marshmallow and washed it down with 240g of cool tap water.",28.97,2.67,7.8,195.3
"For my brunch, I savored 4g of regular chewing gum and drank 360g of unsweetened bottled water.",3.87,0.0,0.01,14.4
"For my dinner, I savored 11g of gumdrops, complemented by 507g of plain bottled water and a crunchy 57g serving of Doritos tortilla chips.",45.54,4.2,15.63,339.39
"During my afternoon break, I treated myself to a delightful 225g daiquiri.",35.19,0.2,0.22,265.5
"This morning, my breakfast included 244g of whole lactose-free milk along with 240g of refreshing tap water.",11.39,8.0,7.81,146.4
"For my snack, I had a delightful 14g peanut butter sandwich cookie paired with 71g of strained baby applesauce.",16.85,1.37,3.0900000000000003,96.03
"My snack today consisted of a substantial 278g burrito with meat and beans, a 17g Snickers Bar for a chocolatey treat, and a 16g TWIX Caramel Cookie Bar to satisfy my sweet tooth.",67.67,32.82,40.17,764.27
"For breakfast today, I enjoyed 35g of beef sausage alongside a creamy 248g of reduced-fat chocolate milk, making for a satisfying start.",31.26,12.08,14.75,303.28
"For my snack, I had 45g of flavored corn chips.",25.52,2.75,15.31,244.35
"I savored 250g of frozen meat lasagna for dinner, complemented by 28g of hard candy to satisfy my sweet tooth.",63.42,16.58,11.11,420.32
"For my lunch today, I treated myself to 91g of thin crust pepperoni pizza from a fast food place and complemented it with a 186g fruit juice drink full of vitamin C.",47.5,12.99,16.23,386.77
"During my afternoon snack, I enjoyed 37g of crispy milk chocolate candy mixed with cereal, along with a refreshing 360g of diet cola and a delightful 30g chocolate chip cookie.",42.12,4.79,18.29,340.27
"For breakfast, I had a 70g low-fat fruit muffin paired with 244g of low-fat milk.",47.69,11.21,5.27,283.42
"My snack consisted of 6g of hard candy and a small portion of 8g milk chocolate candy, satisfying my sweet tooth perfectly.",10.63,0.61,2.38,66.44
"For breakfast, I treated myself to a 130g chocolate muffin and a glass of 124g grape juice, 100% juice for a sweet start to my day.",84.13,8.770000000000001,24.21,582.7
I treated myself to a comforting snack of 240g hot decaffeinated black tea and a 28g roll made from wheat.,13.6,2.41,1.76,78.84
"For breakfast today, I indulged in a 104g low-fat breakfast tart, 124g of canned orange juice, and a creamy 248g of ready-to-drink whole chocolate milk.",119.82,12.85,14.79,653.48
"For a light snack, I had 360g of refreshing light beer alongside 360g of carbonated water that was completely unsweetened.",5.9,0.86,0.0,104.4
"During my snack time, I enjoyed a creamy 372g milkshake in various flavors, excluding chocolate.",72.87,12.54,24.25,550.56
"For my lunch today, I savored an 80g protein bar from Snickers, the Marathon variety.",40.4,20.0,10.0,332.0
"Today for lunch, I savored 170g of fruity low-fat yogurt and indulged in a 258g diet frozen Swedish meatball meal with noodles in rich gravy.",51.18,32.87,11.0,437.68
"For lunch, I had 175g of cheese pizza from a restaurant with a medium crust alongside 186g of Capri Sun fruit juice drink.",76.93,19.93,17.09,538.04
